Tên	Diện tích	Mức giá	Số phòng ngủ	Số toilet	Pháp lý	lat	lon	Quận	Thành phố
Nhà biệt thự, liền kề tại đường Võ Chí Công	75	19.8	5	5	2	21.0501369	105.8046899	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Chung cư CT36 Xuân La	76	3.83	2	2	2	21.059675216674805	105.8040771484375	Tây Hồ	Hà Nội
Căn hộ chung cư tại Ecohome Phúc Lợi	68	1.77	2	2	2	21.0423583984375	105.92729949951172	Long Biên	Hà Nội
Nhà riêng tại đường Hà Huy Tập	70	4.7	4	3	2	21.0845397	105.9164987	Gia Lâm	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	68	1.9	2	2	2	21.00241470336914	105.964111328125	Gia Lâm	Hà Nội
Căn hộ chung cư tại Khu đô thị Thanh Hà Mường Thanh	65	1.4	2	2	-1	20.9397029876709	105.7872543334961	Hà Đông	Hà Nội
Nhà riêng tại đường Bồ Đề	60	8.9	5	5	2	21.038073	105.8719363	Long Biên	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	80	2.29	3	2	2	21.00241470336914	105.964111328125	Gia Lâm	Hà Nội
Căn hộ chung cư tại King Palace	115	5.9	3	2	1	21.00029182434082	105.81600952148438	Thanh Xuân	Hà Nội
Nhà riêng tại phố Hồng Tiến	42	4.38	3	4	2	21.0392207	105.8729201	Long Biên	Hà Nội
Căn hộ chung cư tại Sunshine Garden	137	5.5	4	2	2	20.9966850280762	105.873847961426	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Khuyến	56	7.45	3	3	2	20.9750214	105.7894769	Hà Đông	Hà Nội
Nhà riêng tại đường Lâm Du	54	5.25	6	4	2	21.035675	105.8726639	Long Biên	Hà Nội
Nhà riêng tại đường Thụy Khuê	40	3.75	4	4	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà riêng tại phố Kim Mã	22	3.15	3	4	2	21.031921	105.82514	Ba Đình	Hà Nội
Nhà riêng tại đường An Dương	35	4.2	5	5	2	21.0537195	105.840061	Tây Hồ	Hà Nội
Nhà riêng tại đường Thụy Khuê	38	5.9	4	3	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà mặt phố tại đường Võng Thị	52	24.0	6	6	2	21.0514559	105.8109757	Tây Hồ	Hà Nội
Căn hộ chung cư tại Vinhomes Gardenia	75	4.0	2	2	2	21.03656768798828	105.76048278808594	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Tecco Skyville Tower	127	3.17	4	3	2	20.9319801330566	105.850410461426	Thanh Trì	Hà Nội
Nhà riêng tại đường Trần Quang Diệu	80	14.6	4	4	2	21.0156019	105.8245088	Đống Đa	Hà Nội
Nhà riêng tại đường Thụy Khuê	27	2.95	3	2	-1	21.0427171	105.8241613	Tây Hồ	Hà Nội
Căn hộ chung cư tại đường Phạm Ngọc Thạch	58	0.9	2	1	2	21.0089749	105.8345134	Đống Đa	Hà Nội
Nhà riêng tại đường Minh Khai	36	8.3	3	5	2	20.9950928	105.8567517	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại Làng Việt Kiều Châu Âu Euroland	75	15.0	6	6	2	20.9834575653076	105.78564453125	Hà Đông	Hà Nội
Căn hộ chung cư tại HH1 Linh Đàm	67	1.39	2	2	-1	20.9647350311279	105.826362609863	Hoàng Mai	Hà Nội
Căn hộ chung cư tại CT Number One	93	2.3	3	2	1	21.0427303314209	105.73021697998048	Hoài Đức	Hà Nội
Nhà riêng tại đường Nguyễn Xiển	34	5.5	3	2	2	20.9871687	105.8065858	Thanh Xuân	Hà Nội
Nhà riêng tại phố Phùng Chí Kiên	46	11.5	6	5	2	21.0432126	105.8026243	Cầu Giấy	Hà Nội
Căn hộ chung cư tại D’. Le Roi Soleil	146	10.8	3	2	-1	21.0658321380615	105.826507568359	Tây Hồ	Hà Nội
Căn hộ chung cư tại Smile Building	101	4.4	3	2	2	20.97833824157715	105.83633422851562	Hoàng Mai	Hà Nội
Nhà riêng tại đường Thụy Khuê	46	5.8	4	5	2	21.0427171	105.8241613	Tây Hồ	Hà Nội
Nhà riêng tại đường Kim Giang	40	4.2	4	4	2	20.9791213	105.8210801	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Sunshine Garden	94	4.59	3	2	2	20.9966850280762	105.873847961426	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	50	6.5	4	3	2	21.0495394	105.8834124	Long Biên	Hà Nội
Nhà riêng tại đường Cầu Giấy	31	5.1	3	3	2	21.0319529	105.7995321	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Cầu Giấy	44	12.0	3	3	-1	21.0293067	105.8027628	Ba Đình	Hà Nội
Nhà riêng tại đường Trần Phú	33	3.3	3	4	2	20.9747143	105.7854713	Hà Đông	Hà Nội
Căn hộ chung cư tại HH2 Linh Đàm	63	1.5	2	2	1	20.96433448791504	105.8272933959961	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Eco Lake View	73	3.1	2	2	2	20.97309303283692	105.83837127685548	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Khu đô thị Mỹ Đình I	105	2.9	3	2	2	21.0341358184814	105.764106750488	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại phố Trần Điền	45	11.5	6	5	2	20.9911424	105.8316475	Hoàng Mai	Hà Nội
Nhà riêng tại phường Ngọc Lâm	50	5.8	3	2	2	21.046162477343	105.871702740175	Long Biên	Hà Nội
Nhà riêng tại đường Vĩnh Hưng	40	4.89	4	4	2	20.9891728	105.8779296	Hoàng Mai	Hà Nội
Nhà riêng tại đường Xuân Phương	34	2.9	4	3	2	21.0437115	105.7374215	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Newhouse Xa La	65	2.02	2	2	2	20.9602222442627	105.792922973633	Hà Đông	Hà Nội
Căn hộ chung cư tại Hapulico Complex	90	4.3	2	2	2	21.00048828125	105.80715942382812	Thanh Xuân	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	37	4.9	4	3	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Căn hộ chung cư tại The Sakura - Vinhomes Smart City	55	2.65	2	2	1	21.005226135253903	105.7389144897461	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Goldmark City	93	3.7	3	2	2	21.044233	105.76732	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Nguyễn An Ninh	30	4.5	3	4	2	20.9911512	105.8446401	Hoàng Mai	Hà Nội
Căn hộ chung cư tại MD Complex Mỹ Đình	146	5.99	3	2	2	21.0291328430176	105.761299133301	Nam Từ Liêm	Hà Nội
Nhà riêng tại phường Ngọc Thụy	90	12.0	5	5	2	21.0590369255725	105.868185428359	Long Biên	Hà Nội
Căn hộ chung cư tại Vinhomes Smart City	81	3.1	3	2	-1	21.008852005004883	105.7439193725586	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại GoldSeason	89	4.5	3	2	2	20.994772	105.80613	Thanh Xuân	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	36	4.0	5	4	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại The Pride	145	3.7	3	2	-1	20.9760246276855	105.761596679688	Hà Đông	Hà Nội
Nhà riêng tại đường Lương Yên	65	10.5	4	4	2	21.0107342	105.8628773	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Hoàng Thành Pearl	108	5.7	3	2	1	21.0401592254639	105.76131439209	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại phố Tôn Đức Thắng	42	2.1	2	1	2	21.0267424	105.8338142	Đống Đa	Hà Nội
Nhà riêng tại đường Vương Thừa Vũ	37	8.1	3	5	2	20.9986295	105.8218709	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Chung cư B4 - B14 Kim Liên	120	5.6	3	2	2	21.0101585388184	105.836334228516	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Hinode Royal Park	100	8.0	5	5	2	21.05610656738281	105.7163314819336	Hoài Đức	Hà Nội
Căn hộ chung cư tại Vinhomes Metropolis - Liễu Giai	146	17.5	4	3	2	21.03326988220215	105.81670379638672	Ba Đình	Hà Nội
Nhà mặt phố tại đường Trần Nguyên Đán	55	19.3	3	5	2	20.9869521	105.8323279	Hoàng Mai	Hà Nội
Nhà riêng tại phố Quan Nhân	62	6.5	6	4	2	21.0034688	105.8110286	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Tây Hồ Residence	107	7.55	3	2	1	21.055543899536133	105.8051300048828	Tây Hồ	Hà Nội
Căn hộ chung cư tại An Bình City	83	4.65	3	2	2	21.0495662689209	105.77859497070312	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Tuyết	60	21.6	3	3	2	21.0111408117441	105.822345529116	Đống Đa	Hà Nội
Nhà riêng tại đường Giáp Hải	35	2.45	3	4	2	20.9970424493371	105.916851412774	Gia Lâm	Hà Nội
Căn hộ chung cư tại Moonlight 1 - An Lạc Green Symphony	66	2.8	2	2	2	21.024394989013672	105.72908782958984	Hoài Đức	Hà Nội
Nhà riêng tại đường Vương Thừa Vũ	50	6.0	4	4	2	20.9978209	105.8219007	Thanh Xuân	Hà Nội
Nhà riêng tại phố Kẻ Tạnh	36	5.0	3	3	2	21.0674567	105.9200531	Long Biên	Hà Nội
Căn hộ chung cư tại Five Star Kim Giang	100	3.8	3	2	-1	20.9860000610352	105.812187194824	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tây Trà	110	25.0	4	4	2	20.9771264	105.8836001	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Iris Garden	61	2.8	2	2	2	21.03116226196289	105.76041412353516	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Emerald	81	3.2	2	2	2	21.0221614837646	105.771797180176	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Green Park Tower	104	4.6	3	2	1	21.02239990234375	105.7866668701172	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	50	9.35	5	4	2	20.972412109375	105.761528015137	Hà Đông	Hà Nội
Căn hộ chung cư tại The Park Home	86	4.8	2	2	2	21.02956771850586	105.79187774658205	Cầu Giấy	Hà Nội
Nhà riêng tại đường Nguyễn Văn Huyên	85	20.0	5	5	-1	21.0420749	105.797679	Cầu Giấy	Hà Nội
Nhà riêng tại đường Mậu Lương	65	8.2	4	5	2	20.9584268	105.7945406	Hà Đông	Hà Nội
Căn hộ chung cư tại Golden Park Tower	96	5.0	3	2	2	21.026817321777344	105.78766632080078	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Văn Khê	52	7.99	3	5	2	20.972412109375	105.76152801513672	Hà Đông	Hà Nội
Căn hộ chung cư tại Moonlight 1 - An Lạc Green Symphony	93	4.51	2	2	2	21.024394989013672	105.72908782958984	Hoài Đức	Hà Nội
Nhà riêng tại đường Nguyễn Văn Trỗi	31	2.3	3	3	2	20.9815383	105.7852512	Hà Đông	Hà Nội
Căn hộ chung cư tại Eco City Việt Hưng	77	2.74	2	2	2	21.057735443115234	105.9133529663086	Long Biên	Hà Nội
Căn hộ chung cư tại đường Nguyễn Lương Bằng	125	6.75	3	2	-1	21.0155629	105.8280888	Đống Đa	Hà Nội
Nhà biệt thự, liền kề tại Jade Square	116	24.94	5	4	1	21.0765328602647	105.784947682495	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Làng Việt Kiều Châu Âu Euroland	75	15.3	5	6	2	20.983457565307617	105.78564453125	Hà Đông	Hà Nội
Nhà riêng tại phố Xốm	35	2.5	5	3	2	20.9432354	105.7567199	Hà Đông	Hà Nội
Nhà riêng tại phố Bạch Mai	35	3.7	4	5	-1	20.998032	105.8503425	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Vinhomes Gardenia	107	4.3	3	2	2	21.0365676879883	105.760482788086	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Golden Palm Lê Văn Lương	123	6.6	4	2	-1	21.006311416625977	105.80747985839844	Thanh Xuân	Hà Nội
Nhà riêng tại phố Thái Thịnh	50	5.65	4	3	-1	21.0104478	105.8184384	Đống Đa	Hà Nội
Nhà riêng tại đường Kim Giang	35	3.85	3	5	2	20.9791213	105.8210801	Hoàng Mai	Hà Nội
Bán đất tại đường Cổ Linh	60	10.95	1	1	2	21.0242557	105.9024498	Long Biên	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	42	4.35	3	4	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Trinity Tower	70	3.0	2	2	0	21.000862	105.79305	Thanh Xuân	Hà Nội
Nhà riêng tại đường Minh Khai	49	4.5	4	4	1	20.9950928	105.8567517	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Vinhomes Smart City	46	1.73	2	1	-1	21.008852005004883	105.7439193725586	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Tecco Garden	101	2.99	3	3	2	20.94645881652832	105.85578155517578	Thanh Trì	Hà Nội
Căn hộ chung cư tại Vinhomes Smart City	37	1.29	1	1	2	21.008852005004883	105.7439193725586	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Rose Town	90	3.5	3	2	2	20.9565887451172	105.844886779785	Hoàng Mai	Hà Nội
Nhà riêng tại đường Ngọc Hồi	45	4.85	4	5	2	20.9361201	105.8454656	Thanh Trì	Hà Nội
Nhà mặt phố tại phố Liễu Giai	50	24.2	5	5	2	21.0404717431465	105.815466848635	Ba Đình	Hà Nội
Nhà riêng tại đường Kim Đồng	227	24.0	8	6	-1	20.983614	105.8433353	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Green Park CT15 Việt Hưng	100	3.95	3	2	2	21.064611434936523	105.91111755371094	Long Biên	Hà Nội
Nhà mặt phố tại đường Trung Phụng	45	12.0	4	4	2	21.0147668	105.8412911	Đống Đa	Hà Nội
Nhà riêng tại đường Âu Cơ	60	10.6	4	3	-1	21.0628371	105.8321466	Tây Hồ	Hà Nội
Căn hộ chung cư tại The Tonkin - Vinhomes Smart City	55	2.89	1	1	-1	21.005226135253903	105.7389144897461	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Pháo Đài Láng	44	10.8	3	5	2	21.018388	105.8040441	Đống Đa	Hà Nội
Căn hộ chung cư tại Cầu Giấy Center Point	127	7.2	3	3	2	21.0322113037109	105.799697875977	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Berriver Long Biên	79	3.85	3	2	0	21.0548635	105.8884966	Long Biên	Hà Nội
Nhà biệt thự, liền kề tại Sol Lake Villa	75	9.7	4	6	-1	20.95998954772949	105.73592376708984	Hà Đông	Hà Nội
Căn hộ chung cư tại Imperia Smart City	63	3.29	2	2	2	20.9992771148682	105.73811340332	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Sparks	57	1.87	2	2	2	20.9798679351807	105.743919372559	Hà Đông	Hà Nội
Căn hộ chung cư tại Nam Đô Complex 609 Trương Định	135	4.6	3	2	2	20.9797115325928	105.844833374023	Hoàng Mai	Hà Nội
Nhà riêng tại đường Trịnh Văn Bô	38	3.88	5	3	2	21.0379017	105.7461221	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Hà Nội Center Point	91	5.2	3	2	2	21.0048179626465	105.804672241211	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nguyễn Thị Định	32	10.0	5	5	2	21.0098474	105.8046507	Cầu Giấy	Hà Nội
Nhà mặt phố tại phố Bạch Mai	60	17.5	4	4	2	20.998032	105.8503425	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Ô Cách	30	3.2	3	4	2	21.0586306	105.8973885	Long Biên	Hà Nội
Nhà riêng tại đường Thanh Liệt	32	4.2	3	5	2	20.9655989	105.8167019	Thanh Trì	Hà Nội
Nhà riêng tại đường Văn Quán	63	8.0	4	4	2	20.977496	105.7939958	Hà Đông	Hà Nội
Căn hộ chung cư tại Green Stars	60	2.4	2	2	2	21.0523986816406	105.780181884766	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Xuân Phương Tasco	145	18.5	4	4	2	21.025352478027344	105.74130249023438	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Trần Quý Kiên	60	15.9	5	5	2	21.0375451	105.7919566	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Nguyễn Văn Cừ	105	19.0	4	3	-1	21.0429234	105.8712541	Long Biên	Hà Nội
Căn hộ chung cư tại Eurowindow Multi Complex	102	5.5	2	2	2	21.01108932495117	105.7999038696289	Cầu Giấy	Hà Nội
Nhà riêng tại đường Tây Trà	38	4.5	3	4	2	20.9771264	105.8836001	Hoàng Mai	Hà Nội
Nhà riêng tại đường Vũ Xuân Thiều	61	7.99	3	5	2	21.0349208	105.919251	Long Biên	Hà Nội
Nhà riêng tại đường Trương Định	37	3.8	4	4	2	20.9946633	105.8496907	Hai Bà Trưng	Hà Nội
Nhà mặt phố tại đường Thạch Bàn	75	14.2	4	5	2	21.0250451	105.9078847	Long Biên	Hà Nội
Nhà riêng tại đường Lê Lợi	25	3.2	3	3	2	20.9685829	105.779849	Hà Đông	Hà Nội
Nhà riêng tại đường Phố Trạm	45	4.5	3	4	2	21.026428	105.8930876	Long Biên	Hà Nội
Căn hộ chung cư tại Skyline West Lake	77	6.2	2	2	-1	21.085081100463867	105.81702423095705	Tây Hồ	Hà Nội
Căn hộ chung cư tại VP3 Linh Đàm	70	2.45	2	2	2	20.964454650878903	105.83135986328124	Hoàng Mai	Hà Nội
Căn hộ chung cư tại đường Vĩnh Phúc	73	3.19	2	2	2	21.044106	105.8101164	Ba Đình	Hà Nội
Nhà riêng tại đường Quần Ngựa	60	9.9	6	3	2	21.0412845	105.8148576	Ba Đình	Hà Nội
Căn hộ chung cư tại Khu đô thị Trung Văn - Hancic	100	3.15	3	2	-1	20.99221420288086	105.78868103027344	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Vinhomes Gardenia	80	4.5	2	2	2	21.03656768798828	105.76048278808594	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Rice City Linh Đàm	62	2.45	2	2	2	20.96383476257324	105.82245635986328	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại đường Cao tốc Thăng Long Nội Bài	215	12.5	5	3	2	21.0964206	105.7863724	Đông Anh	Hà Nội
Căn hộ chung cư tại Chung cư 671 Hoàng Hoa Thám	91	4.0	2	2	-1	21.0470561981201	105.807746887207	Ba Đình	Hà Nội
Nhà riêng tại phố Lương Định Của	47	8.6	7	5	2	21.0051976	105.8355164	Đống Đa	Hà Nội
Căn hộ chung cư tại Chung cư The Nine	111	6.5	3	2	2	21.0404415130615	105.780715942383	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Tô Hiệu	32	9.0	4	4	2	20.9663569	105.7769556	Hà Đông	Hà Nội
Nhà riêng tại đường Bạch Đằng	25	3.1	3	4	2	21.0253204	105.8619037	Hoàn Kiếm	Hà Nội
Căn hộ chung cư tại Làng Việt Kiều Châu Âu Euroland	200	5.7	4	3	2	20.983457565307617	105.78564453125	Hà Đông	Hà Nội
Căn hộ chung cư tại Vinhomes Smart City	47	1.8	2	1	2	21.008852005004883	105.7439193725586	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại An Bình Plaza	83	3.2	3	2	2	21.030909	105.77718	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Trần Nguyên Đán	55	7.5	5	3	2	20.9869521	105.8323279	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Kiến Hưng	55	7.5	4	5	2	20.95215034484864	105.78538513183594	Hà Đông	Hà Nội
Căn hộ chung cư tại Xuân Phương Residence	96	3.2	3	2	2	21.0327262878418	105.753746032715	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Chung cư Đại Thanh	60	1.55	2	2	2	20.9575748443604	105.806900024414	Thanh Trì	Hà Nội
Căn hộ chung cư tại FLC Star Tower	59	2.1	2	1	2	20.962554931640625	105.76525115966795	Hà Đông	Hà Nội
Căn hộ chung cư tại Feliz Homes	91	3.7	3	2	-1	20.98483657836914	105.85985565185548	Hoàng Mai	Hà Nội
Nhà riêng tại đường Đông Thắng	123	15.0	4	3	2	21.0879704824929	105.784521585649	Bắc Từ Liêm	Hà Nội
Shophouse, nhà phố thương mại tại Dự án Thuận An	87	13.0	5	4	2	21.00783920288086	105.93767547607422	Gia Lâm	Hà Nội
Căn hộ chung cư tại An Bình City	74	3.55	2	2	2	21.049566	105.778595	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Masteri Waterfront	47	3.0	1	1	0	20.9939937591553	105.950202941895	Gia Lâm	Hà Nội
Nhà riêng tại đường Khương Đình	47	5.5	4	4	2	20.9911336	105.8132797	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Vinhomes Skylake	110	7.0	3	2	2	21.0201683044434	105.780754089355	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Trương Định	35	4.65	4	4	2	20.980552	105.844657	Hoàng Mai	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	41	4.55	3	4	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Golden Park Tower	96	5.0	3	2	2	21.0268173217773	105.787666320801	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Sunshine Riverside	98	4.2	3	2	2	21.078651428222656	105.8026123046875	Tây Hồ	Hà Nội
Nhà riêng tại đường Nam Dư	35	4.45	6	5	2	20.9822997	105.8866913	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Vinhomes Skylake	73	5.0	2	2	-1	21.02016830444336	105.78075408935548	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Berriver Long Biên	84	4.0	3	2	2	21.044317	105.87786	Long Biên	Hà Nội
Căn hộ chung cư tại La Casta Văn Phú	101	4.0	3	2	-1	20.9634590148926	105.762763977051	Hà Đông	Hà Nội
Căn hộ chung cư tại Feliz Homes	114	5.0	3	2	2	20.98483657836914	105.85985565185548	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Masteri West Heights	51	2.8	1	1	2	21.00620651245117	105.73707580566406	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Bamboo Airways Tower	97	5.0	2	2	2	21.03449821472168	105.79551696777344	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Imperia Sky Garden	75	3.6	2	2	2	20.9984378814697	105.866737365723	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Kim Giang	26	2.75	3	3	2	20.9640531	105.8185522	Thanh Trì	Hà Nội
Căn hộ chung cư tại Vinhomes Symphony Riverside	180	15.0	5	5	-1	21.046152114868164	105.9156494140625	Long Biên	Hà Nội
Nhà riêng tại đường Giáp Nhất	56	10.5	4	4	2	21.0070593	105.8150776	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại HUD Me Linh Central	250	9.0	4	3	2	21.21137428283692	105.71751403808594	Mê Linh	Hà Nội
Căn hộ chung cư tại CT36 - Dream Home	92	3.78	3	2	-1	20.978593826293945	105.83534240722656	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Làng Việt Kiều Châu Âu Euroland	90	22.0	4	6	2	20.9834575653076	105.78564453125	Hà Đông	Hà Nội
Nhà riêng tại đường Tứ Liên	168	9.5	5	5	-1	21.0695076	105.8378366	Tây Hồ	Hà Nội
Nhà riêng tại đường Lạc Long Quân	64	14.2	6	6	2	21.0767438	105.8147711	Tây Hồ	Hà Nội
Căn hộ chung cư tại Vimeco I - Phạm Hùng	74	3.0	2	1	2	21.00873374938965	105.79022979736328	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Khu đô thị mới Linh Đàm	76	1.97	3	2	-1	20.97145652770996	105.8281707763672	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đặng Xá 1	202	15.15	4	4	-1	21.01677322387696	105.95018768310548	Gia Lâm	Hà Nội
Nhà riêng tại đường Văn Quán	40	9.4	5	3	2	20.9654323	105.7894045	Hà Đông	Hà Nội
Căn hộ chung cư tại Lucky House Kiến Hưng	70	1.55	2	2	-1	20.95020294189453	105.79106903076172	Hà Đông	Hà Nội
Căn hộ chung cư tại Vinhomes Times City - Park Hill	80	4.43	2	2	2	20.99433326721192	105.86756134033205	Hai Bà Trưng	Hà Nội
